Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,day_of_year,is_weekend,lag_1,lag_2,lag_4,roll_mean_4,roll_std_4,roll_mean_8
4,2010-10-12,2302504.86,0,42.4,2.86,126.7934,7.127,2010,10,41,1,285,0,1865820.81,1812208.22,1951494.85,1949746.6524999999,236387.2649726994,1958982.7462499999
4,2010-11-06,1870619.23,0,78.45,2.668,126.1119032,7.896,2010,11,44,5,310,1,2302504.86,1865820.81,1818452.72,1962788.2799999998,228020.12572914374,1941170.67625
4,2010-12-02,2188307.39,1,28.84,2.573,126.4962581,8.623,2010,12,48,3,336,0,1870619.23,2302504.86,1812208.22,2056813.0725,222711.6231808297,1976254.2774999999
4,2010-12-03,1894324.09,0,49.63,2.704,126.6042857,8.623,2010,12,48,4,337,0,2188307.39,1870619.23,1865820.81,2063938.8924999998,214882.07398155727,1962966.52125
4,2010-12-11,1999794.26,0,52.65,2.741,126.5461613,7.127,2010,12,49,5,345,1,1894324.09,2188307.39,2302504.86,1988261.2425000002,144701.19021291833,1969003.9475
4,2011-01-04,1900246.47,0,56.99,3.521,128.7199355,5.946,2011,1,1,1,4,0,1999794.26,1894324.09,1870619.23,1995668.0525,137238.013541897,1979228.16625
4,2011-01-07,2051533.53,0,84.54,3.504,129.0894,5.644,2011,1,1,4,7,0,1900246.47,1999794.26,2188307.39,1961474.5875,77108.32664033314,2009143.8299999998
4,2011-02-09,2078420.31,0,77.99,3.533,129.3259355,5.644,2011,2,6,2,40,0,2051533.53,1900246.47,1894324.09,2007498.6425,78594.61443337852,2035718.7675
4,2011-02-12,2180999.26,0,38.71,3.176,129.8459667,5.143,2011,2,6,5,43,1,2078420.31,2051533.53,1999794.26,2052799.8925,115996.60054030207,2020530.5675000001
4,2011-03-06,2065377.15,0,78.26,3.683,129.0490323,5.946,2011,3,9,6,65,1,2180999.26,2078420.31,1900246.47,2094082.5625,58975.24715551266,2044875.3075
4,2011-04-02,2119086.04,0,34.61,2.996,127.7195806,6.51,2011,4,13,5,92,1,2065377.15,2180999.26,2051533.53,2110970.69,51987.68331615783,2036222.63875
4,2011-04-03,2103455.75,0,46.56,3.305,128.26475,6.51,2011,4,13,6,93,1,2119086.04,2065377.15,2078420.31,2117229.55,48126.26247973191,2062364.09625
4,2011-04-11,2281217.31,0,49.86,3.322,129.8051935,5.143,2011,4,15,0,101,0,2103455.75,2119086.04,2180999.26,2142284.0625,95329.09061192021,2097541.9775
4,2011-05-08,2160057.39,0,86.09,3.662,129.1846452,5.644,2011,5,18,6,128,1,2281217.31,2103455.75,2065377.15,2165954.1225,80463.31994396007,2130018.3425
4,2011-06-05,2063682.76,0,63.41,3.866,129.0444333,5.946,2011,6,22,6,156,1,2160057.39,2281217.31,2119086.04,2152103.3025,94724.98991097383,2131536.99625
4,2011-07-01,1862476.27,0,39.34,2.98,127.1917742,6.51,2011,7,26,4,182,0,2063682.76,2160057.39,2103455.75,2091858.4325,176934.94782560685,2104543.99125
4,2011-07-10,2166737.65,0,65.79,3.299,129.6938,5.143,2011,7,27,6,191,1,1862476.27,2063682.76,2281217.31,2063238.5175,141882.15987580924,2102761.29
4,2011-08-04,2074953.46,0,62.61,3.605,128.8238065,5.946,2011,8,31,3,216,0,2166737.65,1862476.27,2160057.39,2041962.535,128250.16952986836,2103958.32875
4,2011-08-07,2066541.86,0,84.59,3.469,129.1125,5.644,2011,8,31,6,219,1,2074953.46,2166737.65,2063682.76,2042677.31,128419.42919397935,2097390.30625
4,2011-09-09,2093139.01,1,73.34,3.554,129.3686129,5.644,2011,9,36,4,252,0,2066541.86,2074953.46,1862476.27,2100342.995,45633.66019089396,2096100.71375
4,2011-09-12,2508955.24,0,31.64,3.153,129.8555333,5.143,2011,9,37,0,255,0,2093139.01,2066541.86,2166737.65,2185897.3925,215657.74555397805,2124567.955
4,2011-10-06,2073951.38,0,80.05,3.64,129.0357097,5.946,2011,10,40,3,279,0,2508955.24,2093139.01,2074953.46,2185646.8725,215830.09688740276,2113804.70375
4,2011-11-02,2187847.29,1,33.29,3.033,127.859129,6.51,2011,11,44,2,306,0,2073951.38,2508955.24,2066541.86,2215973.23,201567.17504342063,2129325.27
4,2011-11-03,2039818.41,0,50.93,3.461,128.3995,6.51,2011,11,44,3,307,0,2187847.29,2073951.38,2093139.01,2202643.08,213790.77121887877,2151493.0375
4,2011-11-11,2203028.96,0,47.12,3.286,129.8167097,5.143,2011,11,45,4,315,0,2039818.41,2187847.29,2508955.24,2126161.51,81434.57274797905,2156029.45125
4,2011-12-08,2105668.74,0,82.98,3.617,129.2015806,5.644,2011,12,49,3,342,0,2203028.96,2039818.41,2073951.38,2134090.85,76020.4514856612,2159868.86125
4,2012-01-06,2179360.94,0,77.41,3.483,130.9592258,4.308,2012,1,1,4,6,0,2105668.74,2203028.96,2187847.29,2131969.2625,74114.66072985639,2173971.24625
4,2012-02-03,2206319.9,0,50.38,3.619,130.6457931,4.607,2012,2,5,4,34,0,2179360.94,2105668.74,2039818.41,2173594.635,46849.048166886845,2188118.8575
4,2012-03-02,2173373.91,0,41.81,3.354,130.3496774,4.607,2012,3,9,4,62,0,2206319.9,2179360.94,2203028.96,2166180.8725,42810.87741888431,2146171.19125
4,2012-03-08,2174514.13,0,83.86,3.374,130.737871,4.077,2012,3,10,3,68,0,2173373.91,2206319.9,2105668.74,2183392.2199999997,15503.943003045379,2158741.535
4,2012-04-05,2196968.33,0,80.14,3.747,131.136,4.308,2012,4,14,3,96,0,2174514.13,2173373.91,2179360.94,2187794.0675,16448.6194412149,2159881.665
4,2012-05-10,2209835.43,0,63.07,3.62,131.0756667,3.879,2012,5,19,3,131,0,2196968.33,2174514.13,2206319.9,2188672.95,17806.334994498306,2181133.7925
4,2012-06-01,2047766.07,0,38.64,3.158,130.1575161,4.607,2012,6,22,4,153,0,2209835.43,2196968.33,2173373.91,2157270.99,74448.08602163677,2161725.93125
4,2012-06-04,2470206.13,0,67.69,3.864,131.0375484,4.308,2012,6,23,0,156,0,2047766.07,2209835.43,2174514.13,2231193.99,175499.46703681222,2207293.105
4,2012-06-07,2224499.28,0,80.37,3.187,130.7196333,4.077,2012,6,23,3,159,0,2470206.13,2047766.07,2196968.33,2238076.7275,174245.15663109865,2212935.3975
4,2012-07-09,2125104.72,1,82.09,3.709,130.9325484,4.077,2012,7,28,0,191,0,2224499.28,2470206.13,2209835.43,2216894.05,183715.72616228648,2202783.5
4,2012-08-06,2245257.18,0,78.11,3.433,130.8896774,4.308,2012,8,32,0,219,0,2125104.72,2224499.28,2047766.07,2266266.8275,145721.09548754137,2211768.90875
4,2012-09-03,2202450.81,0,53.63,3.667,130.7413793,4.607,2012,9,36,0,247,0,2245257.18,2125104.72,2470206.13,2199327.9975,52478.3452119873,2215260.99375
4,2012-10-02,2374660.64,1,33.0,3.411,130.3849032,4.607,2012,10,40,1,276,0,2202450.81,2245257.18,2224499.28,2236868.3375000004,104455.35522037049,2237472.5325
4,2012-10-08,2193367.69,0,83.21,3.476,130.7561613,4.077,2012,10,41,0,282,0,2374660.64,2202450.81,2125104.72,2253934.08,83604.2374734862,2235414.065
4,2012-11-05,2127661.17,0,67.64,3.685,131.1453333,4.308,2012,11,45,0,310,0,2193367.69,2374660.64,2245257.18,2224535.0775,105485.16386179184,2245400.9525
4,2012-12-10,2133026.07,0,57.11,3.603,131.1083333,3.879,2012,12,50,0,345,0,2127661.17,2193367.69,2202450.81,2207178.8925,115560.36566293509,2203253.4450000003
5,2010-05-03,288855.71,0,48.89,2.625,211.9071653,6.566,2010,5,18,0,123,0,317173.1,337825.89,323798.0,322086.395,25020.735029814074,316590.12125
5,2010-05-11,325310.3,0,58.88,2.689,212.5126051,6.768,2010,5,19,1,131,0,288855.71,317173.1,344490.88,317291.25,20773.143698424617,321856.64375
5,2010-06-08,303043.02,0,86.1,2.627,212.0624447,6.496,2010,6,23,1,159,0,325310.3,288855.71,337825.89,308595.5325,16056.66117421125,318311.27125
5,2010-07-05,333522.6,0,71.53,2.835,210.8896556,6.465,2010,7,27,0,186,0,303043.02,325310.3,317173.1,312682.9075,20448.362579599285,321752.4375
5,2010-08-10,290494.85,0,64.99,2.633,212.3019522,6.768,2010,8,32,1,222,0,333522.6,303043.02,288855.71,313092.6925,19818.421199267046,317589.54374999995
5,2010-09-04,328020.49,0,65.19,2.77,211.1738835,6.465,2010,9,35,5,247,1,290494.85,333522.6,325310.3,313770.24,20412.760545082234,315530.745
5,2010-09-07,291808.87,0,81.14,2.642,211.6642907,6.496,2010,9,36,1,250,0,328020.49,290494.85,303043.02,310961.7025,22990.718206887126,309778.6175
5,2010-10-09,306533.08,1,79.86,2.565,212.0499271,6.496,2010,10,40,5,282,1,291808.87,328020.49,333522.6,304214.3225,17456.893812950384,308448.615
5,2010-10-12,352811.53,0,48.27,2.843,212.0193491,6.768,2010,10,41,1,285,0,306533.08,291808.87,290494.85,319793.4925,26563.458135529425,316443.09249999997
5,2010-11-06,296641.91,0,80.7,2.668,212.0142605,6.465,2010,11,44,5,310,1,352811.53,306533.08,328020.49,311948.84750000003,27922.573830978155,312859.54375
5,2010-12-02,311825.7,1,39.81,2.548,211.8004698,6.566,2010,12,48,3,336,0,296641.91,352811.53,291808.87,316953.055,24720.02217389311,313957.37875
5,2010-12-03,297293.59,0,58.5,2.667,211.9371839,6.566,2010,12,48,4,337,0,311825.7,296641.91,306533.08,314643.1825,26393.27648002976,309428.7525
5,2010-12-11,301827.36,0,62.37,2.728,212.5604113,6.768,2010,12,49,5,345,1,297293.59,311825.7,352811.53,301897.14,7009.310186635221,310845.31625
5,2011-01-04,314316.55,0,61.5,3.524,215.4024406,6.489,2011,1,1,1,4,0,301827.36,297293.59,296641.91,306315.8,8081.1996941502475,309132.32375
5,2011-01-07,327093.89,0,85.81,3.524,215.7474537,6.529,2011,1,1,4,7,0,314316.55,301827.36,311825.7,310132.84750000003,13404.078795392546,313542.95125
5,2011-02-09,315645.53,0,90.38,3.533,216.3588498,6.529,2011,2,6,2,40,0,327093.89,314316.55,297293.59,314720.8325,10333.645610542875,314682.0075
5,2011-02-12,376225.61,0,51.14,3.172,219.2917287,6.3,2011,2,6,5,43,1,315645.53,327093.89,301827.36,333320.395,29172.897332190012,317608.7675
5,2011-03-06,329183.92,0,83.81,3.699,215.8384319,6.489,2011,3,9,6,65,1,376225.61,315645.53,314316.55,337037.2375,26794.76593308148,321676.51875
5,2011-04-02,329613.2,0,41.67,2.989,213.1229755,6.634,2011,4,13,5,92,1,329183.92,376225.61,327093.89,337667.065,26511.242186429117,323899.95625000005
5,2011-04-03,329033.66,0,60.35,3.288,214.3842702,6.634,2011,4,13,6,93,1,329613.2,329183.92,315645.53,341014.09750000003,23475.626074122592,327867.46499999997
5,2011-04-11,353652.23,0,56.71,3.332,218.408408,6.3,2011,4,15,0,101,0,329033.66,329613.2,376225.61,335370.75249999994,12190.125349504182,334345.57375
5,2011-05-08,317738.56,0,91.07,3.684,216.1071198,6.529,2011,5,18,6,128,1,353652.23,329033.66,329183.92,332509.4125,15118.04349887325,334773.325
5,2011-06-05,322904.68,0,66.27,3.906,216.3655877,6.489,2011,6,22,6,156,1,317738.56,353652.23,329613.2,330832.2825,15898.401356795492,334249.67375
5,2011-07-01,286347.26,0,48.3,2.976,211.9560305,6.634,2011,7,26,4,182,0,322904.68,317738.56,329033.66,320160.6825,27558.589071245187,330587.38999999996
5,2011-07-10,309111.47,0,71.64,3.285,217.6123648,6.3,2011,7,27,6,191,1,286347.26,322904.68,353652.23,309025.4925,16154.03987009916,322198.1225
5,2011-08-04,307333.62,0,69.64,3.622,215.6407939,6.489,2011,8,31,3,216,0,309111.47,286347.26,317738.56,306424.25749999995,15085.735045289846,319466.83499999996
5,2011-08-07,310804.93,0,86.64,3.48,215.8409491,6.529,2011,8,31,6,219,1,307333.62,309111.47,322904.68,303399.32,11456.049112851293,317115.80124999996
5,2011-09-09,321110.22,1,79.04,3.546,216.4226819,6.529,2011,9,36,4,252,0,310804.93,307333.62,286347.26,312090.06,6178.20268913721,316125.37125
5,2011-09-12,367433.77,0,44.12,3.158,219.540637,6.3,2011,9,37,0,255,0,321110.22,310804.93,309111.47,326670.635,27798.03430854835,317848.06375000003
5,2011-10-06,304984.14,0,83.61,3.648,215.6064555,6.489,2011,10,40,3,279,0,367433.77,321110.22,307333.62,326083.265,28361.923045196196,316253.76125
5,2011-11-02,311590.54,1,38.25,3.022,213.4944627,6.634,2011,11,44,2,306,0,304984.14,367433.77,310804.93,326279.6675,28223.236869940276,314839.49374999997
5,2011-11-03,293098.1,0,55.74,3.459,214.6729901,6.634,2011,11,44,3,307,0,311590.54,304984.14,321110.22,319276.6375,33003.92307907485,315683.34875
5,2011-11-11,311906.7,0,60.71,3.297,218.5699621,6.3,2011,11,45,4,315,0,293098.1,311590.54,367433.77,305394.87,8797.149315992207,316032.7525
5,2011-12-08,289886.16,0,90.16,3.638,216.1678032,6.529,2011,12,49,3,342,0,311906.7,293098.1,304984.14,301620.375,11769.078765628272,313851.82
5,2012-01-06,359867.8,0,79.72,3.501,222.3343277,5.801,2012,1,1,4,6,0,289886.16,311906.7,311590.54,313689.69,32281.152993148517,319984.67875
5,2012-02-03,359206.21,0,60.66,3.63,221.4342146,5.943,2012,2,5,4,34,0,359867.8,289886.16,293098.1,330216.7175,35030.4057353059,324746.6775
5,2012-03-02,333948.0,0,57.35,3.36,220.7561941,5.943,2012,3,9,4,62,0,359206.21,359867.8,311906.7,335727.0425,32856.247400671804,320560.95625
5,2012-03-08,324195.17,0,86.91,3.417,222.5385111,5.603,2012,3,10,3,68,0,333948.0,359206.21,289886.16,344304.295,18036.255274168172,322962.335
5,2012-04-05,360932.69,0,77.1,3.749,222.2594722,5.801,2012,4,14,3,96,0,324195.17,333948.0,359867.8,344570.5175,18347.723270729915,329130.10375
5,2012-05-10,343048.29,0,71.17,3.617,223.7744444,5.422,2012,5,19,3,131,0,360932.69,324195.17,359206.21,340531.0375,15628.616217092009,335373.8775
5,2012-06-01,312078.71,0,50.21,3.157,220.2969205,5.943,2012,6,22,4,153,0,343048.29,360932.69,333948.0,335063.71499999997,21442.893389561355,335395.37875
5,2012-06-04,402985.7,0,70.4,3.891,222.0225762,5.801,2012,6,23,0,156,0,312078.71,343048.29,324195.17,354761.34750000003,37959.08719595894,349532.82125000004
5,2012-06-07,341214.43,0,82.35,3.227,222.4714336,5.603,2012,6,23,3,159,0,402985.7,312078.71,360932.69,349831.78250000003,38170.26750143732,347201.14999999997
5,2012-07-09,350648.91,1,86.3,3.73,223.0298805,5.603,2012,7,28,0,191,0,341214.43,402985.7,343048.29,351731.9375,37908.29959323528,346131.4875
5,2012-08-06,341704.59,0,81.02,3.452,222.33627,5.801,2012,8,32,0,219,0,350648.91,341214.43,312078.71,359138.40750000003,29551.4443495116,347101.06124999997
5,2012-09-03,347295.6,0,57.69,3.669,221.6460048,5.943,2012,9,36,0,247,0,341704.59,350648.91,402985.7,345215.88249999995,4552.7943736363595,349988.615
5,2012-10-02,349239.88,1,48.57,3.409,220.849586,5.943,2012,10,40,1,276,0,347295.6,341704.59,341214.43,347222.245,3926.9488440123396,348527.01375
5,2012-10-08,306759.7,0,86.96,3.494,222.5472987,5.603,2012,10,41,0,282,0,349239.88,347295.6,350648.91,336249.9425,19917.93670638974,343990.94
5,2012-11-05,333870.52,0,73.45,3.688,222.3135926,5.801,2012,11,45,0,310,0,306759.7,349239.88,341704.59,334291.425,19585.18076516245,346714.91625
5,2012-12-10,325345.41,0,66.24,3.601,223.974787,5.422,2012,12,50,0,345,0,333870.52,306759.7,347295.6,328803.8775,17712.592728553755,337009.88
6,2010-05-03,1601348.82,0,49.63,2.625,212.8745193,7.259,2010,5,18,0,123,0,1652635.1,1857380.09,1510925.32,1697107.8125,111409.80549737312,1644742.07625
6,2010-05-11,1505442.15,0,59.9,2.689,213.4785503,7.007,2010,5,19,1,131,0,1601348.82,1652635.1,1677067.24,1654201.54,148556.09831412346,1666863.73375
6,2010-06-08,1633241.59,0,86.61,2.627,213.0311188,6.973,2010,6,23,1,159,0,1505442.15,1601348.82,1857380.09,1598166.915,65332.540557988934,1649727.195
6,2010-07-05,1619920.04,0,73.68,2.835,211.8442706,7.092,2010,7,27,0,186,0,1633241.59,1505442.15,1652635.1,1589988.15,57861.52737255348,1632245.0437500002
6,2010-08-10,1360317.9,0,65.21,2.633,213.2661373,7.007,2010,8,32,1,222,0,1619920.04,1633241.59,1601348.82,1529730.42,126674.45396613603,1613419.11625
6,2010-09-04,1667181.82,0,66.15,2.77,212.1308239,7.092,2010,9,35,5,247,1,1360317.9,1619920.04,1505442.15,1570165.3375000001,141306.1557426476,1612183.43875
6,2010-09-07,1690317.99,0,80.93,2.642,212.6296549,6.973,2010,9,36,1,250,0,1667181.82,1360317.9,1633241.59,1584434.4375,152256.26026144015,1591300.67625
6,2010-10-09,1424225.44,1,78.78,2.565,213.013312,6.973,2010,10,40,5,282,1,1690317.99,1667181.82,1619920.04,1535510.7875,167709.57748866043,1562749.46875
6,2010-10-12,1834737.58,0,48.46,2.843,212.9804059,7.007,2010,10,41,1,285,0,1424225.44,1690317.99,1360317.9,1654115.7075,170249.93829729708,1591923.0637500002
6,2010-11-06,1685652.35,0,81.81,2.668,212.9835992,7.092,2010,11,44,5,310,1,1834737.58,1424225.44,1667181.82,1658733.3399999999,170971.41171883125,1614449.33875
6,2010-12-02,1606283.86,1,40.57,2.548,212.7700425,7.259,2010,12,48,3,336,0,1685652.35,1834737.58,1690317.99,1637724.8074999999,170959.6394482471,1611079.6225
6,2010-12-03,1558621.36,0,58.82,2.667,212.9037017,7.259,2010,12,48,4,337,0,1606283.86,1685652.35,1424225.44,1671323.7875,120887.55741893321,1603417.2875
6,2010-12-11,1495536.46,0,62.11,2.728,213.5268011,7.007,2010,12,49,5,345,1,1558621.36,1606283.86,1834737.58,1586523.5075,80154.37520641607,1620319.6075000002
6,2011-01-04,1459276.77,0,62.25,3.524,216.3841249,6.855,2011,1,1,1,4,0,1495536.46,1558621.36,1685652.35,1529929.6124999998,65390.87749350685,1594331.47625
6,2011-01-07,1694551.15,0,87.0,3.524,216.7257388,6.925,2011,1,1,4,7,0,1459276.77,1495536.46,1606283.86,1551996.435,103521.9806847788,1594860.62125
6,2011-02-09,1481618.74,0,91.22,3.533,217.3343423,6.925,2011,2,6,2,40,0,1694551.15,1459276.77,1558621.36,1532745.78,108899.3126780274,1602034.7837500002
6,2011-02-12,1688531.34,0,51.18,3.172,220.2937686,6.551,2011,2,6,5,43,1,1481618.74,1694551.15,1495536.46,1580994.5,127997.43771958642,1583759.0037500001
6,2011-03-06,1705506.29,0,84.01,3.699,216.819252,6.855,2011,3,9,6,65,1,1688531.34,1481618.74,1459276.77,1642551.8800000001,107518.6311159329,1586240.7462499999
6,2011-04-02,1514999.17,0,40.59,2.989,214.0887176,6.858,2011,4,13,5,92,1,1705506.29,1688531.34,1694551.15,1597663.885,115739.37601131131,1574830.1600000001
6,2011-04-03,1502617.99,0,60.45,3.288,215.3584231,6.858,2011,4,13,6,93,1,1514999.17,1705506.29,1481618.74,1602913.6975,109001.24438372636,1567829.73875
6,2011-04-11,1523420.38,0,58.54,3.332,219.4000812,6.551,2011,4,15,0,101,0,1502617.99,1514999.17,1688531.34,1561635.9575,96293.3250948544,1571315.22875
6,2011-05-08,1601584.57,0,91.46,3.684,217.0839894,6.925,2011,5,18,6,128,1,1523420.38,1502617.99,1705506.29,1535655.5274999999,44775.37071703912,1589103.70375
6,2011-06-05,1504651.57,0,65.42,3.906,217.3547569,6.855,2011,6,22,6,156,1,1601584.57,1523420.38,1514999.17,1533068.6275,46627.22215472717,1565366.25625
6,2011-07-01,1350441.68,0,47.78,2.976,212.9134266,6.858,2011,7,26,4,182,0,1504651.57,1601584.57,1502617.99,1495024.5499999998,105132.05479349312,1548969.12375
6,2011-07-10,1481739.2,0,74.1,3.285,218.59704,6.551,2011,7,27,6,191,1,1350441.68,1504651.57,1523420.38,1484604.255,103431.28799190249,1523120.10625
6,2011-08-04,1534594.0,0,70.35,3.622,216.6244334,6.855,2011,8,31,3,216,0,1481739.2,1350441.68,1601584.57,1467856.6124999998,81213.17708645185,1501756.0699999998
6,2011-08-07,1709373.62,0,88.36,3.48,216.8200275,6.925,2011,8,31,6,219,1,1534594.0,1481739.2,1504651.57,1519037.125,148644.4942053622,1526052.8762500002
6,2011-09-09,1483574.38,1,80.21,3.546,217.3980304,6.925,2011,9,36,4,252,0,1709373.62,1534594.0,1350441.68,1552320.3,107529.31418698243,1523672.425
6,2011-09-12,1903385.14,0,43.64,3.158,220.5457961,6.551,2011,9,37,0,255,0,1483574.38,1709373.62,1481739.2,1657731.7850000001,190180.76116856377,1571168.02
6,2011-10-06,1598643.65,0,84.49,3.648,216.5840732,6.855,2011,10,40,3,279,0,1903385.14,1483574.38,1534594.0,1673744.1975,178707.461085386,1570800.4049999998
6,2011-11-02,1486920.17,1,39.38,3.022,214.4630941,6.858,2011,11,44,2,306,0,1598643.65,1903385.14,1709373.62,1618130.835,197544.46511453734,1568583.98
6,2011-11-03,1494497.39,0,57.71,3.459,215.6488731,6.858,2011,11,44,3,307,0,1486920.17,1598643.65,1483574.38,1620861.5875,195125.09508492408,1586590.9437499999
6,2011-11-11,1536176.54,0,61.33,3.297,219.5631135,6.551,2011,11,45,4,315,0,1494497.39,1486920.17,1903385.14,1529059.4374999998,51195.27572627938,1593395.61125
6,2011-12-08,1484995.38,0,90.49,3.638,217.1438281,6.925,2011,12,49,3,342,0,1536176.54,1494497.39,1598643.65,1500647.3699999999,24038.614669522645,1587195.78375
6,2012-01-06,1681121.38,0,80.39,3.501,223.3539397,5.964,2012,1,1,4,6,0,1484995.38,1536176.54,1486920.17,1549197.6724999999,90714.69884563575,1583664.25375
6,2012-02-03,1550385.65,0,60.32,3.63,222.4521862,6.132,2012,2,5,4,34,0,1681121.38,1484995.38,1494497.39,1563169.7375,83498.27491923988,1592015.6624999999
6,2012-03-02,1496305.78,0,57.45,3.36,221.7707093,6.132,2012,3,9,4,62,0,1550385.65,1681121.38,1536176.54,1553202.0474999999,89927.04908055627,1541130.7425
6,2012-03-08,1627274.93,0,87.55,3.417,223.5607856,5.668,2012,3,10,3,68,0,1496305.78,1550385.65,1484995.38,1588771.935,81719.8411492231,1544709.6524999999
6,2012-04-05,1543461.12,0,77.66,3.749,223.2800541,5.964,2012,4,14,3,96,0,1627274.93,1496305.78,1681121.38,1554356.87,54226.255881267905,1551777.27125
6,2012-05-10,1518177.71,0,70.84,3.617,224.804222,5.329,2012,5,19,3,131,0,1543461.12,1627274.93,1550385.65,1546304.885,57315.74437842413,1554737.31125
6,2012-06-01,1395339.71,0,50.82,3.157,221.3088023,6.132,2012,6,22,4,153,0,1518177.71,1543461.12,1496305.78,1521063.3675,95911.97422659157,1537132.7074999998
6,2012-06-04,1840131.19,0,71.6,3.891,223.0419298,5.964,2012,6,23,0,156,0,1395339.71,1518177.71,1627274.93,1574277.4324999999,188674.10429188036,1581524.68375
6,2012-06-07,1876359.39,0,82.95,3.227,223.4919851,5.668,2012,6,23,3,159,0,1840131.19,1395339.71,1543461.12,1657502.0,237621.7598619815,1605929.4349999998
6,2012-07-09,1608077.01,1,86.33,3.73,224.0560076,5.668,2012,7,28,0,191,0,1876359.39,1840131.19,1518177.71,1679976.825,223907.27477915867,1613140.855
6,2012-08-06,1696619.52,0,80.5,3.452,223.3553131,5.964,2012,8,32,0,219,0,1608077.01,1876359.39,1395339.71,1755296.7774999999,125126.22184554214,1638180.0725
6,2012-09-03,1569304.4,0,57.89,3.669,222.6650998,6.132,2012,9,36,0,247,0,1696619.52,1608077.01,1840131.19,1687590.08,136661.6424830271,1630933.7562499999
6,2012-10-02,1620603.92,1,48.58,3.409,221.8644987,6.132,2012,10,40,1,276,0,1569304.4,1696619.52,1876359.39,1623651.2125,53322.26459124359,1640576.60625
